PCA_1,PCA_2,PCA_3
5940.515518230616,7.1820277980991705,17.984974721775586
-2896.092779633197,-1201.2348663394796,20.019393657856938
-6494.006255942513,372.9725669340553,119.65364053807724
449.13278250616713,1238.6371193232194,-182.39882843909365
3832.467097784157,-21.17558126811673,-181.92739706574244
-6802.625821824222,670.7320831400548,-182.24393541902012
1141.955198336288,342.1775611645146,21.30145037088795
-2989.5844530307404,1454.4019935127635,-182.18008711489622
639.9260443350795,-1192.7581106900996,118.86339873506103
-5720.920066953847,444.39890106814414,-81.35945512137226
4115.036443600543,-349.88021018280097,-82.03998871528898
1069.8411157941891,1011.1749131748275,17.505846425625577
-3894.009330222225,368.9892855298367,117.53633973829284
-6440.134796379635,279.2907508838375,20.622715597990293
1771.0126493139169,381.8257475456928,117.28590890333822
6224.766996749538,955.2263496146747,-81.74384533431049
-6047.818420519085,-237.06937209045577,20.45012075983084
2102.8152532109025,-512.1350300171741,-181.9973663834146
-1203.6182712056361,-89.10460854333428,17.278490834525485
-3395.3250363013976,-624.6827597338685,119.2147644499965
-5381.349897759676,-1393.6723323883753,18.074884282904065
-4160.560435739437,-43.50825822023671,18.424310020028486
-4543.014165303228,-378.97191850923514,-181.65867817703318
-7285.277952275805,-579.6999071590543,-81.59653447509089
-7294.093199615097,-443.61820195794417,18.444009568450042
1082.239651682169,553.6780219846878,117.36779950355464
-6720.705025682847,1362.3739195535022,-81.03984719050982
-346.59313835779903,-74.17042692224436,119.24397299710574
-1874.7845370875539,1299.1351188686526,-81.27611329561148
6864.555443015349,798.4988093944371,-181.81914746971077
150.32951655591114,622.0415815116166,120.4298730828333
2257.063541013299,-331.6092387290962,18.048899781950297
2057.744766107501,-1327.2068252661588,20.7596174382831
-7140.752351575356,-189.8006315656396,117.51397054081349
642.0967701854561,-305.41972083378755,17.12922300059182
2383.140551935355,1236.3651036355168,18.51307584680444
-1590.9447570802513,1178.0089424458279,-81.32588203701636
-4871.029896864722,-397.49828839458246,20.349071252827514
-4331.827307402411,1265.0800281527581,17.82414468165439
5267.793895473077,221.18340095247254,-81.91960311818542
-5119.124193340967,-468.59975626790265,21.340463855197413
-7117.337566476051,133.58856795083034,-182.39023140526
-4022.5780990470457,1452.919610167296,20.86636589233217
4388.301369972815,-911.8421994557689,116.7806059728477
732.9692194446661,-401.7702609547898,17.09609434030756
-1840.1396143326183,-1240.7533830112059,119.96191383663376
1736.1445856607907,-1028.5099372042325,118.86400363893262
-6336.376727235969,93.17356047192789,119.56305092181265
-7105.992395982374,-371.0468335429316,117.45803059645885
6872.386771897048,660.828241717245,119.14069665008265
-6650.934589568349,427.1705125783858,119.67745358709203
-5878.889068923762,1219.3682837070974,20.88009179015347
7341.8549590744415,1017.4771794023077,17.226083578272664
-3864.157410757427,257.0887425011083,120.50061084459128
-6199.500010584596,-754.8579657942641,117.30188196085925
428.7353056398015,-1336.678655752461,119.83086313543748
-1079.9754096600127,-1106.9297320013557,-182.03335773781018
-3316.809503145945,1284.7054175827989,-182.21606632894364
6434.32722228789,-138.71171231510198,116.9201053814715
734.8493143498972,259.15734591937166,119.29480297671518
6290.686344855739,-1377.4835232503806,119.55411678331342
-5342.186145338587,236.3466208166708,120.56193132922778
-5741.049866772245,-412.0759628270289,21.38551054402444
-4752.785261009085,1293.6975182764663,117.85096402770523
3759.9850135586266,-395.27964138142374,116.96264669639629
3607.133107444929,1236.8041325983236,-182.54168975106558
-4935.425552319273,-1451.0427317993797,17.03712543122714
5849.371608933631,1415.3240988903667,-181.58799235044535
7289.465300615689,-31.614301288315573,16.913852485933432
-5908.355078963591,-1397.2144307591252,18.096612970356773
1677.8259677028555,-1268.962227114933,116.79549774858958
-2288.090540081469,1061.5016698306363,120.67057021598345
-712.1773010917805,-508.0663387051842,-81.86989584471053
-565.7277994730857,582.6197551605906,21.450510338430036
4971.252276500559,1315.5064634259452,120.42091020212439
5169.336464243074,-885.9273051545773,118.75313460834383
-2658.938433617147,-1077.9583713073016,-181.9543992629279
-774.0031297484211,-373.0840515236796,-182.82668293511543
6263.142242878682,479.97447132822845,21.113730793166724
3222.1465013722873,-1017.6978340264567,-183.20020973281123
6414.242167316196,1306.9151652307169,120.35349406364884
4703.991685704082,1129.241064023901,-181.62166436473734
64.53356878842715,31.49543992387612,-181.7424879481283
3195.343127125391,640.6392602159272,-182.70034733943234
5109.24695901784,1311.4141009496448,119.41418164527636
3446.0882331471885,-1065.2847918321688,-82.2247262533071
-6421.313311114116,896.0666659577942,119.80739159178773
5961.572922524462,57.34468166461329,-182.99972143018584
-4616.570939000025,703.7055079514266,21.66949878060001
-7482.2774578063245,-586.1095103512463,120.4104630672474
-2856.585524156162,1446.6057635346565,18.812284200383033
1792.0615249532084,425.5473306759827,-81.70297051649953
-5969.38510146484,86.69798068240448,117.54366849114604
-3423.206932026422,-1290.5065403336796,120.01693511767775
1672.5344929309913,-1485.6863225259465,19.730309282572875
6334.833018549277,-511.8610662955979,119.81312992262889
-1801.2298856821162,-543.6139007401484,-181.83228260656182
-5014.530590104783,-20.347000538966086,17.46862173159485
7392.123428139855,-282.93060593520477,-183.1665385497962
-1290.1707037581427,1000.3402025061464,119.60808840236785
426.11712219013407,-289.9435019365626,17.144760651138597
3974.958721298922,339.585831140417,119.17439177238668
5790.186567454376,-996.1205621466454,20.690951922243187
5640.0494911453725,413.89057148413985,-81.87821299868176
-7034.354060896569,121.06819877299358,-181.39851912111013
4122.515087781673,759.6311095102483,117.29191700500343
6893.641021558636,863.1106794897837,-182.80043880137404
3754.3041280952193,1365.7492010617561,-181.50815215882437
2678.1966076209146,526.9536750666671,-81.7129766083612
1102.6727238668673,135.88032144190743,-181.75847456510738
-6481.326584233592,-620.4453708981067,20.35556846286937
-820.5354275654718,-23.402410351797926,-81.72014500836724
1724.437206022164,-49.26437129189708,21.1578015230956
6290.090556575759,-1068.9422691294983,19.648254601354495
6303.713479002387,911.2110619040855,21.240989102589594
-725.880104122999,464.3720200577234,120.42173906141522
-6540.7449060829085,1325.3458133979198,117.9409786413645
-6127.90595813945,1203.4282486730744,119.88525810746404
-7320.646687505852,648.3475136693569,20.77408361318828
-7004.830624208106,-1000.6725166198663,21.265557500530804
424.31684355705966,622.6296513270318,-182.58144243572056
-784.437532526199,805.4304078654632,-81.47289151970898
3439.9711504557044,1104.295019252786,119.4270691180327
-6783.070216012252,-419.7849286178546,-181.57112165808437
6913.241342431776,1306.0750181778312,117.33050446440848
6914.899584763717,-458.55939926113797,19.80257000098584
5257.9723166147405,-405.9244706624156,118.89217662260131
2865.295025120239,594.1954754909507,120.30001517584196
-1743.5523981098195,-790.5604444682039,-81.90859927120528
-4354.749633045509,-934.331783867634,-181.83402516382563
6526.239884887328,-204.72336486034715,116.89663959112846
4009.3919665668536,-88.29026810659707,119.04364349849567
-6833.068841138052,1084.3426497711653,18.88266540694741
4798.877154781635,-477.4867014507778,119.89077228555925
-5669.376244618199,-1409.9309372969274,-81.9180930423928
1825.5440619020128,793.2835217472216,-182.5945297096331
-5725.6147297380985,-838.5267438012714,21.25659470323086
439.00433790088573,-378.6115737643877,120.11730932535664
-7496.154103841613,-482.5903082372762,-182.55871848990964
-1147.4613760725242,-725.7305127311913,20.084294447891807
737.1103568183325,-298.64557279497444,117.12707614499931
6586.516748706711,-740.423822498243,-183.26731995197542
-2941.3638760302883,-1405.80392443286,16.961395214230265
2570.459460718569,-787.9651538144981,19.89908998556126
6447.207943650149,1287.9322029775713,-81.65219006075301
33.991063167714856,1121.536186911661,120.5856586758
7016.369584982826,1402.8085844630518,117.35550118486083
-4408.349538057551,-642.5810566585329,120.25637462167151
594.2834389268319,-157.6163896386622,-182.82458221201816
3699.3986875841683,-82.93912515484499,117.05919225696817
-1143.0080309887662,-1141.735972863281,116.95880849114542
-4139.052406261768,339.94299950696495,20.53872793388416
5888.584115017537,-1444.0599565706802,-183.4468235109276
2666.8394591857914,-494.2220693167685,-182.0180006418991
6649.888218691555,-1215.018477249334,-182.41205811762296
2819.813468837431,234.1758718991689,18.19347947504292
-43.78697955677217,534.2390032440453,119.41287848765393
884.324432658138,1372.6899380032132,120.62123886316789
1202.9755874305947,361.04763924133,-81.69556496447979
2004.5156677020595,-1500.1463909453255,20.710798175783566
7090.165923910386,-1012.56197575893,19.62870019629628
1910.1067139204142,-1057.250662496397,119.84760159472842
-1252.8241679862404,-248.00063223491884,120.23149011876455
5907.713419271727,-1353.4463018420163,20.580214126647945
-3585.253846314331,187.5192146322604,20.467327360265756
-701.5431082976811,-32.700025686757726,18.27182607503994
1943.0491754051445,-1093.8037940037634,-82.16476713951516
-6322.490503814991,17.58568761073866,-182.46000247636803
-4206.193516531016,-1272.9688528824947,-81.94172528496347
3638.8399073388528,-1249.510124673074,-182.28678628697378
-7130.7311938419725,-173.8239568831625,117.51800628430061
7066.718324050039,159.5609290656448,16.980662390760358
3734.5402622971424,27.243517661933765,20.090403661188816
4434.827926307234,243.99690085163093,18.124785900369545
-3014.2019077057157,-1283.4773950116019,17.00137447153503
3011.9707902040836,1104.3218254632884,119.44564387636234
-4189.7398082212585,-937.259942629716,117.15805740823441
-5508.75492570248,-937.5334506956165,-181.78423062882578
-5630.08075599635,316.12787541299645,120.59760862974764
-5385.561377189041,-798.3359252597021,17.253234696716618
-3694.9233307595846,444.0252941174117,-181.45106228201783
-1987.0784816358928,-435.9873643588228,17.20801287361013
2872.362192781392,-106.53357664600117,17.08953738208436
5271.243372056223,-201.35203407981658,119.95347518139539
2345.436314801681,711.5247074473054,-181.64106586108926
6917.654329109041,873.1284620832776,-181.7994745305006
-616.2102847846481,-536.5339683117542,20.117548919180308
1206.9632615700311,344.9227467373089,117.30008201511214
5508.5138132975035,761.1552787116525,17.231073918480035
2484.105589706619,-1058.4407720593356,118.82153471093761
-3543.1398241935294,-1239.656872902453,117.03763094460606
3306.4868650598337,-771.0691873397536,116.87045005549112
-285.52071689882814,-16.081028915217985,18.258545102006167
3560.222782710919,1297.6461451139626,18.479427227325004
-6232.463646551538,782.3962934004635,120.76518446919937
855.6620025002094,-1392.1735019588905,116.79421133067274
4810.088692377721,-314.3207795728888,17.939997979839404
3066.7943853988063,-528.5416965173221,-182.04520665032155
2107.3187321990326,-897.3217691132348,119.88687681419793
378.72380897567473,168.0386058955753,20.28297055737272
-5739.1026781767305,-451.90830202197344,20.373245707423393
769.2261677337165,-207.94882286713346,20.154036406293017
440.0370535701413,-350.5431700815948,21.126315679105744
-4035.815094914763,519.1373334003292,17.587729443679166
553.0322476075371,-347.27211543928115,-181.87913364805303
-1685.5361610841464,-26.857394923273205,20.31719768810467
157.372682613488,658.0218851375753,21.43978545723587
1924.5573046959407,796.3322040125036,18.40202006287018
-2976.8066094087026,531.6641257096587,-181.4566114375767
-1189.8883357928762,468.77727581949625,-181.55557086504515
2975.230657162968,-199.0599553015088,-182.94314798587058
3157.037335067139,1154.4095736053273,120.45490756950335
5001.336616474314,-127.26394533860002,17.986774400897048
7428.903707887525,-1203.8502498471632,-182.44337343963775
-5788.590584498965,1444.7696644066527,17.943001897986107
6079.199088899605,-235.2212873625258,116.90723511518752
5040.073899355114,-329.115600424768,118.92595883394023
-1433.6078126825278,-839.4912451359859,119.06350330603323
2120.035337308992,-346.00756562693414,-181.94789382605197
-7266.504569948759,755.5755555850537,21.803465499500362
-1501.0853990259056,1068.3801318471187,17.63739971085971
5344.738244049849,930.5914996979277,20.289335465075794
-2222.0926615718145,-1204.977291967648,118.9880212683567
3755.3342678989966,1381.7379124534255,17.49522950126476
210.79322783673706,975.4818470164623,20.53404225241127
4369.111829876917,-289.7366248527228,-182.0323072239759
546.1368257690901,-1030.0931261106573,16.91707643356301
3900.2315949635877,1300.6254525128902,119.46469336200704
2211.96646891237,1101.652106862227,117.48084936520718
5340.936196501231,1083.5173066518664,-81.66421668555546
3079.8816506914254,282.00087584873836,120.19553728808916
-6615.444672650459,42.0229369921808,120.56032860072361
-3231.7476772234895,-933.549108152287,-182.88468383226407
4930.854429976697,-1249.6210939412372,116.65501324539065
-493.7233926333538,-920.495941182497,-82.00316479161751
7417.014325337082,-372.1436543701618,16.804943982701616
1242.340214005534,-122.19570364381366,21.158401285090918
-4231.224626244066,965.0261608988876,18.729420144624157
-2248.660146744144,641.7497482413687,-181.4559949326975
-5900.439717529714,-1464.5955960084834,120.07552755946466
2168.37966463656,-96.27126068837606,117.12313187456215
6866.221212929043,535.9169132012912,117.10311533317457
-5257.15430894365,-1249.5469666188274,119.11230640596455
7226.10458503292,-1058.8816311701917,17.6084789298435
3775.59053913102,-1437.851424790295,-182.34999750734892
2956.3218669130847,1369.355493657933,120.52841506317066
6768.952111215532,-1173.7771370909375,20.593807434558926
-4310.359112404986,860.0802236585041,120.70073005149732
2690.8962039760054,296.7669412088251,17.217755845061845
7323.440183476144,-50.740463084968724,20.906588364827883
2732.0878789531607,-1068.6397534340358,20.808005084971796
2775.215590348839,-220.67595086220467,120.06006354491166
-201.1630986765822,260.7177470778877,-182.66192494922188
-3935.278628493694,169.1436860465767,17.47763597278214
-250.4364511449212,44.042366597210275,119.27572275733951
-7470.300304503473,-599.8643815194058,17.406773471279053
-3903.404843370579,-677.739500413957,-81.77760546672437
6218.015471248745,384.4552474671623,17.086311515442674
7102.925176953541,-1197.698778586288,118.57206667104867
-4605.761108439518,-187.87868327507476,-181.59866459377812
3729.6424176564733,859.4017210347511,17.341255627058104
-4568.853191208827,490.642399368988,20.602409308087147
-4713.709466945744,-903.7762823264585,-181.80843694593113
-1943.3732725080336,847.8154546914016,119.59273453612457
821.8407151868078,-492.0383555600324,-181.93491076768143
-6627.845986281278,-257.53138586564637,21.469965034472068
7446.99701923189,-1133.384266504046,-182.42451169184446
-5333.886315637818,462.7157328323967,120.6285609084614
-4008.061950356585,329.2598629899328,119.52985323968664
-418.0227034216987,-1143.0263248771666,-183.07463395478752
-5804.311751567631,-609.6115940213055,18.32788936959639
176.77219799598242,204.75685085080386,18.303586640554045
6749.047642758963,-343.17910735339433,-82.15566711964158
2831.8386426559127,-1256.801871090895,19.74566123191272
877.668697607799,132.97840578046043,-181.7485843166748
4204.69023343547,140.25177909737818,17.103242120680363
-2051.014260568837,-387.59384869997666,21.225509610199595
-1158.5166516001018,-15.80438003040149,117.29710452552803
5972.890109736833,-464.960880675573,16.841894106425457
5306.771084669809,-557.9089974134972,118.84562356733585
-660.8812916457246,-288.1246107842428,20.194047510600228
3803.5548729725188,38.20221947159257,20.091620595037682
131.94336792791728,1095.8471410898496,-182.42724223772575
1826.2127324656203,532.7716435824079,120.32750694278332
-6369.952768773906,-338.2519631372886,18.435657782254452
3598.0930534316785,441.2649641268788,119.22135973257673
-1568.4869320296193,-741.2523351245992,-81.9017300015991
2527.4070169943016,682.3830793641341,20.341708051771377
3175.542218157577,-1480.8873822560097,20.66439178777364
2866.0621336564027,421.76398729839184,21.24788718186545
2558.5757616454657,-703.5091831755578,118.92358114620123
3606.2725138466694,-178.21630726517128,119.03528804929545
-2550.042129861452,-408.18156439878885,17.242058873712892
-5525.781765989115,1307.1013663531726,-182.1098643238954
-5919.87534412276,1226.3624008491279,120.88331420314654
565.0663393960012,1181.4323067471614,21.57852792712538
-3147.2516600586723,940.4301773917832,119.67405195227582
322.9612236415869,-1155.6677640115852,-183.11077174071798
-5609.974921340026,-348.6286836694426,-181.60198770271452
-5321.343816920907,117.36903069971004,119.5236113947912
1951.933587672086,1076.9259314771484,119.48554766688216
953.0004768412682,373.1185689038073,119.31982631621179
7100.82490941529,240.0157317442929,17.00292144841336
-4842.3014302841875,152.4038984645806,21.51261578355377
-7193.712081051266,-910.9920902971415,20.29992255061495
2385.5407449331697,783.4007371409666,21.37856438885109
-754.0732680906867,-1181.0210392693439,-183.06893966234992
251.18744336046802,525.0384431680602,-181.60343544866853
-5680.522163297372,1496.2556488787782,20.95336309463096
3553.851222587021,-1247.8080894978884,19.716840183970533
-5422.853610294694,-1022.407395450889,119.1872064485126
4410.048396631732,413.90960279380033,-81.82436647354007
-542.820272461423,-245.56092671017745,120.20171794570547
4520.902112456571,-448.14786330110496,-182.08741566819305
573.4482570152368,-788.1993884486709,-182.01108816929786
-3759.417543930015,-1445.9017346537057,20.98562860241691
2858.9274881905158,-431.30648097156586,-82.00775722622723
-6976.5985110805295,-818.4686929976205,-182.68150469986546
2696.284800709266,-919.942250822192,20.853659537858505
-1686.6989209490175,-142.84523499327224,-181.71672743493147
3834.508885322547,765.3726788735198,-182.69237820581895
-4363.0774037504125,1076.1703954839431,20.76962419689613
6685.433371636434,1454.455768453678,21.38648790092111
6791.580501817995,810.6353973251626,18.18754161071962
1084.2449356425122,1315.9549897339211,20.59561944201721
-1099.8979228077424,-293.4422755237206,-182.78803247156318
-5908.297004351691,911.5377096730936,17.788374247216325
5069.661287348251,-637.1444785666368,16.83190987284894
-6831.019763559898,-1136.6419771685423,-181.78278084050285
2744.163985402577,-252.6743859374469,-81.94953862065091
5887.455837309534,-792.9191045297998,20.748327004769294
-1653.628539364392,-851.499282929804,17.069652269567143
-7435.620659589119,-841.8617998292821,21.331797873445907
3243.6942318207884,-614.4957464112136,116.92107282719377
6597.500860438436,-759.3791894208133,19.726885231619747
-6139.376906441617,-662.0882700403045,120.32805190797387
2139.9019481237474,1056.2966414039015,20.47094291496103
-7313.458413673218,790.517852273455,20.81503794858986
-7318.430590766863,808.0647833755393,120.82197945509091
1358.0859761902238,-1072.4286657932944,116.8675482961446
3345.9437401424466,328.68852858582295,120.19821774670169
-6701.115319479333,-464.1638778347169,119.41113742152805
-6061.014616085626,-1143.5923980704965,120.18023853475677
-3831.808320772007,-978.974575641579,-181.87109600860643
3805.0748301593967,430.85094476577456,18.207798014234925
2498.293997910615,-912.8297401474164,19.864759925078715
6555.084221982276,432.6178896618735,120.08559506641939
-2293.450219270112,-716.5630359336308,21.137755100959566
761.6500513288274,-635.9481949059125,-182.97387065947945
-4214.318718232873,897.3837062306261,-81.29074134310258
-4442.318962168884,-1374.3864185192401,119.03794081930158
1989.9285463006008,-1188.4268671116804,20.804761166591845
-6840.193321593956,231.99090012450733,119.62627902288392
2161.0530059843195,-1087.602281902182,-183.1725859718974
-7039.969169976007,1159.7367048395117,18.914381959766104
-5901.106341375042,-454.44292560909685,17.37896551393942
5435.962702464964,-1168.3209490709312,119.6565760789469
-6704.09775066754,1062.4919380511155,17.869379654944908
647.9704449133051,-404.29813654674945,119.09998982933723
-5538.00412052497,374.0368341037736,117.61033148807417
-3407.0247040942263,360.39325158739234,20.511240187823773
7190.105819510572,458.8472183949127,-181.9358142025149
171.56008643262794,-1465.3687149628831,20.80234072112188
2780.3858583637,-846.9823846496885,116.87162328971681
5755.119642943947,-1050.0336641570257,119.67719505204656
3938.905847438423,-1210.21827600596,119.71006470493865
5433.523509852105,-1492.9774491997402,-82.44074918040019
1888.557433882218,-716.8709325289434,116.9510960457688
-5756.532651472267,-24.944971394519598,120.50106099221438
-2968.0730895614706,1078.5831439576868,18.707388660025515
-1073.0738258643314,328.662358512933,-181.60266365120444
871.8333679023444,253.87631928900578,-81.711952190722
-2599.4688310141237,21.193627618678875,119.37235809612105
-7072.3587822880145,-1402.652132177749,117.14833592198346
-6271.028819409854,-395.80412888271326,21.412935301712537
4154.829744091986,-509.4938517559282,20.91098551252901
-806.6103058020863,-83.45141439283157,20.262249751005754
6233.596415798856,-686.8962311198895,16.76520987009536
-6933.285823253474,920.6255558390963,17.838377075990877
1592.9860244122165,-393.18026856400684,120.06036193252618
-4062.6037698291666,1433.683397574504,17.861983021126605
-5740.809864403242,1282.5659587881682,-81.10713222855992
-6311.282309453446,922.7503320067949,21.810462042991958
7360.334864373785,-885.068974798937,16.6536224970244
1095.7063505496053,-593.6507177501766,-182.97674295069376
-339.9676070976002,-1101.5194537167008,-183.06423450943998
-6076.514105426449,1499.1801349562247,120.972349914662
1471.3545846515308,1401.962984312739,-81.39593110614311
-5451.074082271629,1079.4919367669936,18.818685385071774
-5501.447605873991,-1467.4343858358018,21.056966835541118
5399.56205756148,-1467.2624553897308,17.567943454312115
-778.8652849699984,1240.9136696777764,-182.34319919929493
3960.1548385065535,1242.6161242427838,119.44578473217575
-1299.0857023786039,-435.0988864925914,-181.82218843228586
-4931.7388017261455,577.2937929989534,18.645396014309483
6223.317133742493,608.7783563656426,117.15315475217977
3057.1006692819547,-304.1287392057609,18.02200098797556
-6099.595044966446,686.5098098036992,21.7298425908906
3781.0845063670777,-1075.2390368980668,119.7577677463646
1583.2141573334657,-220.8562119486478,117.11313109586109
-6293.595678990196,1441.1277619453208,20.965930030592858
5396.479636859965,-12.717301902581994,-181.99622225707435
6821.5915364615585,63.985097362183524,17.962449609861835
-2887.1323157636716,1033.7249535040814,21.689661728079784
-941.4474374674674,36.17737874481554,120.3038855525188
387.09814068292417,-307.64194836395745,117.14029145889333
-1403.8130009076513,518.880172417201,20.469169114733916
-2415.413764286888,-682.0101629663773,-182.8453961528817
-253.63882265454595,1404.537046721346,21.68332332588318
-4343.667393867447,-882.5367828926464,119.18086776637563
-3533.858987173528,485.53121506790103,21.555187505737138
4432.4334222242205,1456.0710066537645,18.488740531127462
4480.982299691509,-1152.8557635452237,118.70421273194421
-2426.000611728292,377.89357436486534,21.47265671662484
-522.9937259482103,-373.0063813797551,17.162685298907604
-3927.7445056610363,579.2339426043832,-182.40046999727554
-485.7417712370552,-941.176239119347,116.98994584757747
7095.470344602999,-27.80853259599735,20.92316995609059
2751.993485911543,1121.6968157100332,117.46242714072952
-4969.335403790566,126.8426215083698,20.51197493069583
-5987.54208935299,1481.3918998538593,21.96242946016082
-6913.245909884101,947.2981893761284,119.84403308272601
-5188.157121513406,-1248.3490861973046,21.10903938841136
4528.82812104204,995.6732124344489,117.345105239688
7368.666984426448,-1389.300416845785,16.50250986905411
-72.87341119487246,1227.337858486529,20.62229763290486
-1548.5636302187895,707.2316083083197,21.531055517125765
-582.0394385143209,347.35118658368697,21.381028822032476
4481.897827508742,1051.725013338746,18.363631833090608
-91.32845051161985,135.82210264923697,-182.7048986554655
5784.544764808269,25.959114183153815,116.99824462938096
5633.9862311876705,-1150.6633979030166,119.65230050370275
-2020.1561368071389,1015.2878423124112,17.646028748774825
-6621.117411368315,-465.759115926036,117.40844569744485
123.71956249185041,-589.8831523061946,17.068354335009644
-2390.953252588317,413.7281490637247,18.481539745744158
-89.07705482911842,-429.3313481916223,-182.87500236470737
-3182.2874478085387,-1348.0561467579726,20.988643922876747
5120.245160237718,-954.7518125788143,116.73444348314376
6467.646587637691,857.3349932525821,117.21697768057504
4952.376181383627,657.4806425475667,21.22485116081691
-2741.2507488403007,185.9920993891003,117.42862844293529
2558.5385436129573,-1479.6994963405728,-82.3087125279394
-6286.274635133421,173.6268020751986,20.58379675693112
5491.074504724546,-328.86252269484135,116.90471296582547
-4165.813063169655,527.5890274910623,-181.4049594332042
6425.576330193827,52.78005335725834,16.9776809618603
-902.5885133516304,-821.874951059047,20.044221144631933
-3099.2860200209107,917.9670318541384,17.664387357749945
-5529.271263426673,172.25460521212153,119.55068635485435
6360.133511066299,469.96659284659177,119.10635058996604
-7052.942655879001,-333.63792012986164,120.46712561363614
-7045.142625779643,1035.6333573424736,-181.1227055967104
-5835.511861148772,749.1499459778042,21.736464418511616
-7195.797684889353,-979.0691761029616,120.28087305190422
801.0637230404,-330.61155246616727,21.1147187913503
-7473.541938041078,724.120010686082,120.8033116332129
663.5008544333032,754.5927639199999,17.445928251967075
999.210143626321,-220.09304465013975,18.138507628384616
-4620.963824404838,1158.7123174327226,119.80574850412438
677.2632226061178,-183.236011852086,117.1659381027539
164.90498142526576,-449.92768789663114,17.108652269705146
-1594.3690417711787,-648.767710684882,-182.87341939047408
-6418.431788844035,-1447.9389413167148,-181.89622436302074
-3877.885454229071,462.40706493925745,120.56316590266744
1665.0370715165109,1158.6963375506734,18.52275738984389
7458.339965963892,-884.7386017008706,116.65079699453844
3546.141620008101,488.25410129329885,-181.76210350599905
-1935.1207148634194,1048.7749619673523,-181.347705193541
5033.505560815937,-747.8770496246115,-182.199804673826
399.00459897223755,-371.45812361666117,-81.87980135986959
-4942.489900618158,761.7374820845739,120.70065295849474
334.88938148301804,-1220.1934136176603,116.8699613864049
819.4199400741518,-809.685050216643,-183.02943587430218
2633.084072383198,1190.0638745626306,119.48970279490618
7177.892330106214,1045.7944165831173,17.242058132552188
4835.110255678571,456.8460254843312,20.169199043228843
-5615.090433308898,-1201.0928136648256,119.14332793315396
-1480.1920178131786,-522.1700568541431,21.159403862713873
-3593.266459624036,936.4410218201406,-81.30745891343128
16.921566279542276,321.0486140158532,-81.65429829315599
-4150.927620140959,430.7791609511007,119.56611434946376
-6052.32779093983,-1376.483404761411,17.10918018692132
2585.999369696813,374.6151236310011,20.245701497894856
6089.335260820963,1380.7753212743987,21.391360287739985
-6151.425981331779,59.27811170549239,20.543511591157824
-6613.100869899732,-1197.9808697869428,-181.81252998247533
4967.830995249305,1000.9214007919945,18.32782350698318
3204.8917838122916,1051.426417202399,-81.5789033584714
6429.816642068789,237.60423113539082,-81.9677591590708
5212.555126172595,-713.9742579046538,-82.1985864311282
-341.77339648586894,-961.8482275370478,20.976695061848375
-4364.861688236144,484.05185626878483,21.59174208355114
2666.1734948266812,506.09011987681515,17.2827838279386
4861.107207521919,-300.35799382500954,16.94247971772853
-2128.0864539422328,-435.1005017892435,-182.78405069759145
-6128.946631827159,1176.1500116519146,18.878154787229107
5239.350051156202,634.2917340899353,117.20442350713137
3943.3739297153434,-98.51347380363359,21.04382716336778
-1836.61548151624,-90.04684430027623,119.30568676143776
-402.45974550644587,-728.3571099403345,119.04922054910469
4663.663550780987,-1383.297834951437,-182.37411497864312
7019.55199473126,-714.1173729188465,-183.27806508568776
1034.1072227987652,-297.9202107994681,21.113846369400505
-5699.274257527263,-1336.2910489546637,17.104985644838962
4612.4328562888195,1452.0420430502318,120.47919582171448
